location_name,vehicle,percent_of_population_eating_industrially_produced_vehicle,percent_of_population_eating_vehicle,percent_of_population_eating_fortified_vehicle,location_id,sodium,whole_grains,sdi,hh_salt,fao_maize_and_products,fao_rice_and_products,fao_wheat_and_products,fao_oil_all,parent_id
Nepal,wheat flour,40.0,42.7,5.1650222222222215,164,1.707178010932048,19.085251957277023,0.42702335098608096,0.960515913718169,345.0,864.0,400.0,234.0,159
Nepal,wheat flour,40.0,42.7,0.0,164,1.707178010932048,19.085251957277023,0.42702335098608096,0.960515913718169,345.0,864.0,400.0,234.0,159
Nepal,wheat flour,40.0,52.1,7.334331555555559,164,1.707178010932048,19.085251957277023,0.42702335098608096,0.960515913718169,345.0,864.0,400.0,234.0,159
Nepal,wheat flour,40.0,52.1,5.1650222222222215,164,1.707178010932048,19.085251957277023,0.42702335098608096,0.960515913718169,345.0,864.0,400.0,234.0,159
Nepal,wheat flour,40.0,52.1,0.0,164,1.707178010932048,19.085251957277023,0.42702335098608096,0.960515913718169,345.0,864.0,400.0,234.0,159
Nepal,wheat flour,40.0,40.3,7.334331555555559,164,1.707178010932048,19.085251957277023,0.42702335098608096,0.960515913718169,345.0,864.0,400.0,234.0,159
Nepal,wheat flour,40.0,40.3,5.1650222222222215,164,1.707178010932048,19.085251957277023,0.42702335098608096,0.960515913718169,345.0,864.0,400.0,234.0,159
Nepal,wheat flour,40.0,40.3,0.0,164,1.707178010932048,19.085251957277023,0.42702335098608096,0.960515913718169,345.0,864.0,400.0,234.0,159
Nigeria,bouillon,83.0,38.0,0.0,214,0.9084329214042562,8.865244517496503,0.460839216214442,0.935323309997402,315.0,266.0,195.0,284.0,199
Nigeria,bouillon,40.0,38.0,0.0,214,0.9084329214042562,8.865244517496503,0.460839216214442,0.935323309997402,315.0,266.0,195.0,284.0,199
Nigeria,bouillon,61.5,38.0,0.0,214,0.9084329214042562,8.865244517496503,0.460839216214442,0.935323309997402,315.0,266.0,195.0,284.0,199
Nigeria,maize flour,2.9,12.2,0.2,214,0.9084329214042562,8.865244517496503,0.460839216214442,0.935323309997402,315.0,266.0,195.0,284.0,199
Nigeria,maize flour,2.9,12.2,1.7,214,0.9084329214042562,8.865244517496503,0.460839216214442,0.935323309997402,315.0,266.0,195.0,284.0,199
Nigeria,maize flour,2.9,12.2,16.141333333333336,214,0.9084329214042562,8.865244517496503,0.460839216214442,0.935323309997402,315.0,266.0,195.0,284.0,199
Nigeria,maize flour,2.9,77.1,0.2,214,0.9084329214042562,8.865244517496503,0.460839216214442,0.935323309997402,315.0,266.0,195.0,284.0,199
Nigeria,maize flour,2.9,77.1,1.7,214,0.9084329214042562,8.865244517496503,0.460839216214442,0.935323309997402,315.0,266.0,195.0,284.0,199
Nigeria,maize flour,2.9,77.1,16.141333333333336,214,0.9084329214042562,8.865244517496503,0.460839216214442,0.935323309997402,315.0,266.0,195.0,284.0,199
Nigeria,maize flour,11.0,12.2,0.2,214,0.9084329214042562,8.865244517496503,0.460839216214442,0.935323309997402,315.0,266.0,195.0,284.0,199
Nigeria,maize flour,11.0,12.2,1.7,214,0.9084329214042562,8.865244517496503,0.460839216214442,0.935323309997402,315.0,266.0,195.0,284.0,199
Nigeria,maize flour,11.0,12.2,16.141333333333336,214,0.9084329214042562,8.865244517496503,0.460839216214442,0.935323309997402,315.0,266.0,195.0,284.0,199
Nigeria,maize flour,11.0,77.1,0.2,214,0.9084329214042562,8.865244517496503,0.460839216214442,0.935323309997402,315.0,266.0,195.0,284.0,199
Nigeria,maize flour,11.0,77.1,1.7,214,0.9084329214042562,8.865244517496503,0.460839216214442,0.935323309997402,315.0,266.0,195.0,284.0,199
Nigeria,maize flour,11.0,77.1,16.141333333333336,214,0.9084329214042562,8.865244517496503,0.460839216214442,0.935323309997402,315.0,266.0,195.0,284.0,199
Nigeria,maize flour,6.95,12.2,0.2,214,0.9084329214042562,8.865244517496503,0.460839216214442,0.935323309997402,315.0,266.0,195.0,284.0,199
Nigeria,maize flour,6.95,12.2,1.7,214,0.9084329214042562,8.865244517496503,0.460839216214442,0.935323309997402,315.0,266.0,195.0,284.0,199
Nigeria,maize flour,6.95,12.2,16.141333333333336,214,0.9084329214042562,8.865244517496503,0.460839216214442,0.935323309997402,315.0,266.0,195.0,284.0,199
Nigeria,maize flour,6.95,77.1,0.2,214,0.9084329214042562,8.865244517496503,0.460839216214442,0.935323309997402,315.0,266.0,195.0,284.0,199
Nigeria,maize flour,6.95,77.1,1.7,214,0.9084329214042562,8.865244517496503,0.460839216214442,0.935323309997402,315.0,266.0,195.0,284.0,199
Nigeria,maize flour,6.95,77.1,16.141333333333336,214,0.9084329214042562,8.865244517496503,0.460839216214442,0.935323309997402,315.0,266.0,195.0,284.0,199
Nigeria,oil,22.7,98.6,7.2,214,0.9084329214042562,8.865244517496503,0.460839216214442,0.935323309997402,315.0,266.0,195.0,284.0,199
Nigeria,oil,22.7,98.6,7.6,214,0.9084329214042562,8.865244517496503,0.460839216214442,0.935323309997402,315.0,266.0,195.0,284.0,199
Nigeria,oil,22.7,98.6,0.0,214,0.9084329214042562,8.865244517496503,0.460839216214442,0.935323309997402,315.0,266.0,195.0,284.0,199
Nigeria,oil,22.7,98.4,7.2,214,0.9084329214042562,8.865244517496503,0.460839216214442,0.935323309997402,315.0,266.0,195.0,284.0,199
Nigeria,oil,22.7,98.4,7.6,214,0.9084329214042562,8.865244517496503,0.460839216214442,0.935323309997402,315.0,266.0,195.0,284.0,199
Nigeria,oil,22.7,98.4,0.0,214,0.9084329214042562,8.865244517496503,0.460839216214442,0.935323309997402,315.0,266.0,195.0,284.0,199
Nigeria,oil,35.9,98.6,7.2,214,0.9084329214042562,8.865244517496503,0.460839216214442,0.935323309997402,315.0,266.0,195.0,284.0,199
Nigeria,oil,35.9,98.6,7.6,214,0.9084329214042562,8.865244517496503,0.460839216214442,0.935323309997402,315.0,266.0,195.0,284.0,199
Nigeria,oil,35.9,98.6,0.0,214,0.9084329214042562,8.865244517496503,0.460839216214442,0.935323309997402,315.0,266.0,195.0,284.0,199
Nigeria,oil,35.9,98.4,7.2,214,0.9084329214042562,8.865244517496503,0.460839216214442,0.935323309997402,315.0,266.0,195.0,284.0,199
Nigeria,oil,35.9,98.4,7.6,214,0.9084329214042562,8.865244517496503,0.460839216214442,0.935323309997402,315.0,266.0,195.0,284.0,199
Nigeria,oil,35.9,98.4,0.0,214,0.9084329214042562,8.865244517496503,0.460839216214442,0.935323309997402,315.0,266.0,195.0,284.0,199
Nigeria,oil,29.3,98.6,7.2,214,0.9084329214042562,8.865244517496503,0.460839216214442,0.935323309997402,315.0,266.0,195.0,284.0,199
Nigeria,oil,29.3,98.6,7.6,214,0.9084329214042562,8.865244517496503,0.460839216214442,0.935323309997402,315.0,266.0,195.0,284.0,199
Nigeria,oil,29.3,98.6,0.0,214,0.9084329214042562,8.865244517496503,0.460839216214442,0.935323309997402,315.0,266.0,195.0,284.0,199
Nigeria,oil,29.3,98.4,7.2,214,0.9084329214042562,8.865244517496503,0.460839216214442,0.935323309997402,315.0,266.0,195.0,284.0,199
Nigeria,oil,29.3,98.4,7.6,214,0.9084329214042562,8.865244517496503,0.460839216214442,0.935323309997402,315.0,266.0,195.0,284.0,199
Nigeria,oil,29.3,98.4,0.0,214,0.9084329214042562,8.865244517496503,0.460839216214442,0.935323309997402,315.0,266.0,195.0,284.0,199
Nigeria,rice,100.0,14.9,0.0,214,0.9084329214042562,8.865244517496503,0.460839216214442,0.935323309997402,315.0,266.0,195.0,284.0,199
Nigeria,rice,100.0,83.8,0.0,214,0.9084329214042562,8.865244517496503,0.460839216214442,0.935323309997402,315.0,266.0,195.0,284.0,199
Nigeria,rice,100.0,90.8,0.0,214,0.9084329214042562,8.865244517496503,0.460839216214442,0.935323309997402,315.0,266.0,195.0,284.0,199
Nigeria,rice,100.0,79.9,0.0,214,0.9084329214042562,8.865244517496503,0.460839216214442,0.935323309997402,315.0,266.0,195.0,284.0,199
Nigeria,rice,99.0,14.9,0.0,214,0.9084329214042562,8.865244517496503,0.460839216214442,0.935323309997402,315.0,266.0,195.0,284.0,199
Nigeria,rice,99.0,83.8,0.0,214,0.9084329214042562,8.865244517496503,0.460839216214442,0.935323309997402,315.0,266.0,195.0,284.0,199
Nigeria,rice,99.0,90.8,0.0,214,0.9084329214042562,8.865244517496503,0.460839216214442,0.935323309997402,315.0,266.0,195.0,284.0,199
Nigeria,rice,99.0,79.9,0.0,214,0.9084329214042562,8.865244517496503,0.460839216214442,0.935323309997402,315.0,266.0,195.0,284.0,199
Nigeria,rice,99.5,14.9,0.0,214,0.9084329214042562,8.865244517496503,0.460839216214442,0.935323309997402,315.0,266.0,195.0,284.0,199
Nigeria,rice,99.5,83.8,0.0,214,0.9084329214042562,8.865244517496503,0.460839216214442,0.935323309997402,315.0,266.0,195.0,284.0,199
Nigeria,rice,99.5,90.8,0.0,214,0.9084329214042562,8.865244517496503,0.460839216214442,0.935323309997402,315.0,266.0,195.0,284.0,199
Nigeria,rice,99.5,79.9,0.0,214,0.9084329214042562,8.865244517496503,0.460839216214442,0.935323309997402,315.0,266.0,195.0,284.0,199
Nigeria,salt,93.0,,0.0,214,0.9084329214042562,8.865244517496503,0.460839216214442,0.935323309997402,315.0,266.0,195.0,284.0,199
Nigeria,wheat flour,13.8,14.2,22.7,214,0.9084329214042562,8.865244517496503,0.460839216214442,0.935323309997402,315.0,266.0,195.0,284.0,199
Nigeria,wheat flour,13.8,14.2,5.4,214,0.9084329214042562,8.865244517496503,0.460839216214442,0.935323309997402,315.0,266.0,195.0,284.0,199
Nigeria,wheat flour,13.8,14.2,48.96666666666667,214,0.9084329214042562,8.865244517496503,0.460839216214442,0.935323309997402,315.0,266.0,195.0,284.0,199
Nigeria,wheat flour,13.8,83.9,22.7,214,0.9084329214042562,8.865244517496503,0.460839216214442,0.935323309997402,315.0,266.0,195.0,284.0,199
Nigeria,wheat flour,13.8,83.9,5.4,214,0.9084329214042562,8.865244517496503,0.460839216214442,0.935323309997402,315.0,266.0,195.0,284.0,199
Nigeria,wheat flour,13.8,83.9,48.96666666666667,214,0.9084329214042562,8.865244517496503,0.460839216214442,0.935323309997402,315.0,266.0,195.0,284.0,199
Nigeria,wheat flour,83.8,14.2,22.7,214,0.9084329214042562,8.865244517496503,0.460839216214442,0.935323309997402,315.0,266.0,195.0,284.0,199
Nigeria,wheat flour,83.8,14.2,5.4,214,0.9084329214042562,8.865244517496503,0.460839216214442,0.935323309997402,315.0,266.0,195.0,284.0,199
Nigeria,wheat flour,83.8,14.2,48.96666666666667,214,0.9084329214042562,8.865244517496503,0.460839216214442,0.935323309997402,315.0,266.0,195.0,284.0,199
Nigeria,wheat flour,83.8,83.9,22.7,214,0.9084329214042562,8.865244517496503,0.460839216214442,0.935323309997402,315.0,266.0,195.0,284.0,199
Nigeria,wheat flour,83.8,83.9,5.4,214,0.9084329214042562,8.865244517496503,0.460839216214442,0.935323309997402,315.0,266.0,195.0,284.0,199
Nigeria,wheat flour,83.8,83.9,48.96666666666667,214,0.9084329214042562,8.865244517496503,0.460839216214442,0.935323309997402,315.0,266.0,195.0,284.0,199
Nigeria,wheat flour,48.8,14.2,22.7,214,0.9084329214042562,8.865244517496503,0.460839216214442,0.935323309997402,315.0,266.0,195.0,284.0,199
Nigeria,wheat flour,48.8,14.2,5.4,214,0.9084329214042562,8.865244517496503,0.460839216214442,0.935323309997402,315.0,266.0,195.0,284.0,199
Nigeria,wheat flour,48.8,14.2,48.96666666666667,214,0.9084329214042562,8.865244517496503,0.460839216214442,0.935323309997402,315.0,266.0,195.0,284.0,199
Nigeria,wheat flour,48.8,83.9,22.7,214,0.9084329214042562,8.865244517496503,0.460839216214442,0.935323309997402,315.0,266.0,195.0,284.0,199
Nigeria,wheat flour,48.8,83.9,5.4,214,0.9084329214042562,8.865244517496503,0.460839216214442,0.935323309997402,315.0,266.0,195.0,284.0,199
Nigeria,wheat flour,48.8,83.9,48.96666666666667,214,0.9084329214042562,8.865244517496503,0.460839216214442,0.935323309997402,315.0,266.0,195.0,284.0,199
Pakistan,oil,99.0,100.0,39.0,165,1.4276002072913623,1.2280098228679377,0.47573904485686896,0.7480860194964641,164.0,138.0,920.0,278.0,159
Pakistan,oil,99.0,100.0,31.0,165,1.4276002072913623,1.2280098228679377,0.47573904485686896,0.7480860194964641,164.0,138.0,920.0,278.0,159
Pakistan,oil,99.0,100.0,20.0,165,1.4276002072913623,1.2280098228679377,0.47573904485686896,0.7480860194964641,164.0,138.0,920.0,278.0,159
Pakistan,oil,85.0,100.0,39.0,165,1.4276002072913623,1.2280098228679377,0.47573904485686896,0.7480860194964641,164.0,138.0,920.0,278.0,159
Pakistan,oil,85.0,100.0,31.0,165,1.4276002072913623,1.2280098228679377,0.47573904485686896,0.7480860194964641,164.0,138.0,920.0,278.0,159
Pakistan,oil,85.0,100.0,20.0,165,1.4276002072913623,1.2280098228679377,0.47573904485686896,0.7480860194964641,164.0,138.0,920.0,278.0,159
Pakistan,wheat flour,52.0,100.0,5.0,165,1.4276002072913623,1.2280098228679377,0.47573904485686896,0.7480860194964641,164.0,138.0,920.0,278.0,159
Pakistan,wheat flour,52.0,100.0,1.0,165,1.4276002072913623,1.2280098228679377,0.47573904485686896,0.7480860194964641,164.0,138.0,920.0,278.0,159
Pakistan,wheat flour,52.0,100.0,10.0,165,1.4276002072913623,1.2280098228679377,0.47573904485686896,0.7480860194964641,164.0,138.0,920.0,278.0,159
Pakistan,wheat flour,52.0,100.0,1.9466666666666663,165,1.4276002072913623,1.2280098228679377,0.47573904485686896,0.7480860194964641,164.0,138.0,920.0,278.0,159
Pakistan,wheat flour,52.0,100.0,0.0,165,1.4276002072913623,1.2280098228679377,0.47573904485686896,0.7480860194964641,164.0,138.0,920.0,278.0,159
Pakistan,wheat flour,52.0,92.0,5.0,165,1.4276002072913623,1.2280098228679377,0.47573904485686896,0.7480860194964641,164.0,138.0,920.0,278.0,159
Pakistan,wheat flour,52.0,92.0,1.0,165,1.4276002072913623,1.2280098228679377,0.47573904485686896,0.7480860194964641,164.0,138.0,920.0,278.0,159
Pakistan,wheat flour,52.0,92.0,10.0,165,1.4276002072913623,1.2280098228679377,0.47573904485686896,0.7480860194964641,164.0,138.0,920.0,278.0,159
Pakistan,wheat flour,52.0,92.0,1.9466666666666663,165,1.4276002072913623,1.2280098228679377,0.47573904485686896,0.7480860194964641,164.0,138.0,920.0,278.0,159
Pakistan,wheat flour,52.0,92.0,0.0,165,1.4276002072913623,1.2280098228679377,0.47573904485686896,0.7480860194964641,164.0,138.0,920.0,278.0,159
Pakistan,wheat flour,31.0,100.0,5.0,165,1.4276002072913623,1.2280098228679377,0.47573904485686896,0.7480860194964641,164.0,138.0,920.0,278.0,159
Pakistan,wheat flour,31.0,100.0,1.0,165,1.4276002072913623,1.2280098228679377,0.47573904485686896,0.7480860194964641,164.0,138.0,920.0,278.0,159
Pakistan,wheat flour,31.0,100.0,10.0,165,1.4276002072913623,1.2280098228679377,0.47573904485686896,0.7480860194964641,164.0,138.0,920.0,278.0,159
Pakistan,wheat flour,31.0,100.0,1.9466666666666663,165,1.4276002072913623,1.2280098228679377,0.47573904485686896,0.7480860194964641,164.0,138.0,920.0,278.0,159
Pakistan,wheat flour,31.0,100.0,0.0,165,1.4276002072913623,1.2280098228679377,0.47573904485686896,0.7480860194964641,164.0,138.0,920.0,278.0,159
Pakistan,wheat flour,31.0,92.0,5.0,165,1.4276002072913623,1.2280098228679377,0.47573904485686896,0.7480860194964641,164.0,138.0,920.0,278.0,159
Pakistan,wheat flour,31.0,92.0,1.0,165,1.4276002072913623,1.2280098228679377,0.47573904485686896,0.7480860194964641,164.0,138.0,920.0,278.0,159
Pakistan,wheat flour,31.0,92.0,10.0,165,1.4276002072913623,1.2280098228679377,0.47573904485686896,0.7480860194964641,164.0,138.0,920.0,278.0,159
Pakistan,wheat flour,31.0,92.0,1.9466666666666663,165,1.4276002072913623,1.2280098228679377,0.47573904485686896,0.7480860194964641,164.0,138.0,920.0,278.0,159
Pakistan,wheat flour,31.0,92.0,0.0,165,1.4276002072913623,1.2280098228679377,0.47573904485686896,0.7480860194964641,164.0,138.0,920.0,278.0,159
Pakistan,wheat flour,63.0,100.0,5.0,165,1.4276002072913623,1.2280098228679377,0.47573904485686896,0.7480860194964641,164.0,138.0,920.0,278.0,159
Pakistan,wheat flour,63.0,100.0,1.0,165,1.4276002072913623,1.2280098228679377,0.47573904485686896,0.7480860194964641,164.0,138.0,920.0,278.0,159
Pakistan,wheat flour,63.0,100.0,10.0,165,1.4276002072913623,1.2280098228679377,0.47573904485686896,0.7480860194964641,164.0,138.0,920.0,278.0,159
Pakistan,wheat flour,63.0,100.0,1.9466666666666663,165,1.4276002072913623,1.2280098228679377,0.47573904485686896,0.7480860194964641,164.0,138.0,920.0,278.0,159
Pakistan,wheat flour,63.0,100.0,0.0,165,1.4276002072913623,1.2280098228679377,0.47573904485686896,0.7480860194964641,164.0,138.0,920.0,278.0,159
Pakistan,wheat flour,63.0,92.0,5.0,165,1.4276002072913623,1.2280098228679377,0.47573904485686896,0.7480860194964641,164.0,138.0,920.0,278.0,159
Pakistan,wheat flour,63.0,92.0,1.0,165,1.4276002072913623,1.2280098228679377,0.47573904485686896,0.7480860194964641,164.0,138.0,920.0,278.0,159
Pakistan,wheat flour,63.0,92.0,10.0,165,1.4276002072913623,1.2280098228679377,0.47573904485686896,0.7480860194964641,164.0,138.0,920.0,278.0,159
Pakistan,wheat flour,63.0,92.0,1.9466666666666663,165,1.4276002072913623,1.2280098228679377,0.47573904485686896,0.7480860194964641,164.0,138.0,920.0,278.0,159
Pakistan,wheat flour,63.0,92.0,0.0,165,1.4276002072913623,1.2280098228679377,0.47573904485686896,0.7480860194964641,164.0,138.0,920.0,278.0,159
Pakistan,wheat flour,48.66666666666666,100.0,5.0,165,1.4276002072913623,1.2280098228679377,0.47573904485686896,0.7480860194964641,164.0,138.0,920.0,278.0,159
Pakistan,wheat flour,48.66666666666666,100.0,1.0,165,1.4276002072913623,1.2280098228679377,0.47573904485686896,0.7480860194964641,164.0,138.0,920.0,278.0,159
Pakistan,wheat flour,48.66666666666666,100.0,10.0,165,1.4276002072913623,1.2280098228679377,0.47573904485686896,0.7480860194964641,164.0,138.0,920.0,278.0,159
Pakistan,wheat flour,48.66666666666666,100.0,1.9466666666666663,165,1.4276002072913623,1.2280098228679377,0.47573904485686896,0.7480860194964641,164.0,138.0,920.0,278.0,159
Pakistan,wheat flour,48.66666666666666,100.0,0.0,165,1.4276002072913623,1.2280098228679377,0.47573904485686896,0.7480860194964641,164.0,138.0,920.0,278.0,159
Pakistan,wheat flour,48.66666666666666,92.0,5.0,165,1.4276002072913623,1.2280098228679377,0.47573904485686896,0.7480860194964641,164.0,138.0,920.0,278.0,159
Pakistan,wheat flour,48.66666666666666,92.0,1.0,165,1.4276002072913623,1.2280098228679377,0.47573904485686896,0.7480860194964641,164.0,138.0,920.0,278.0,159
Pakistan,wheat flour,48.66666666666666,92.0,10.0,165,1.4276002072913623,1.2280098228679377,0.47573904485686896,0.7480860194964641,164.0,138.0,920.0,278.0,159
Pakistan,wheat flour,48.66666666666666,92.0,1.9466666666666663,165,1.4276002072913623,1.2280098228679377,0.47573904485686896,0.7480860194964641,164.0,138.0,920.0,278.0,159
Pakistan,wheat flour,48.66666666666666,92.0,0.0,165,1.4276002072913623,1.2280098228679377,0.47573904485686896,0.7480860194964641,164.0,138.0,920.0,278.0,159
South Africa,maize flour,98.7,98.7,16.3,196,1.4464299670692813,27.637668982669382,0.6679627456352341,0.9443637605269078,815.0,149.0,485.0,315.0,192
South Africa,maize flour,98.7,98.7,77.4,196,1.4464299670692813,27.637668982669382,0.6679627456352341,0.9443637605269078,815.0,149.0,485.0,315.0,192
South Africa,maize flour,98.7,98.7,0.0,196,1.4464299670692813,27.637668982669382,0.6679627456352341,0.9443637605269078,815.0,149.0,485.0,315.0,192
South Africa,maize flour,98.7,95.6,16.3,196,1.4464299670692813,27.637668982669382,0.6679627456352341,0.9443637605269078,815.0,149.0,485.0,315.0,192
South Africa,maize flour,98.7,95.6,77.4,196,1.4464299670692813,27.637668982669382,0.6679627456352341,0.9443637605269078,815.0,149.0,485.0,315.0,192
South Africa,maize flour,98.7,95.6,0.0,196,1.4464299670692813,27.637668982669382,0.6679627456352341,0.9443637605269078,815.0,149.0,485.0,315.0,192
South Africa,maize flour,95.4,98.7,16.3,196,1.4464299670692813,27.637668982669382,0.6679627456352341,0.9443637605269078,815.0,149.0,485.0,315.0,192
South Africa,maize flour,95.4,98.7,77.4,196,1.4464299670692813,27.637668982669382,0.6679627456352341,0.9443637605269078,815.0,149.0,485.0,315.0,192
South Africa,maize flour,95.4,98.7,0.0,196,1.4464299670692813,27.637668982669382,0.6679627456352341,0.9443637605269078,815.0,149.0,485.0,315.0,192
South Africa,maize flour,95.4,95.6,16.3,196,1.4464299670692813,27.637668982669382,0.6679627456352341,0.9443637605269078,815.0,149.0,485.0,315.0,192
South Africa,maize flour,95.4,95.6,77.4,196,1.4464299670692813,27.637668982669382,0.6679627456352341,0.9443637605269078,815.0,149.0,485.0,315.0,192
South Africa,maize flour,95.4,95.6,0.0,196,1.4464299670692813,27.637668982669382,0.6679627456352341,0.9443637605269078,815.0,149.0,485.0,315.0,192
South Africa,maize flour,97.05,98.7,16.3,196,1.4464299670692813,27.637668982669382,0.6679627456352341,0.9443637605269078,815.0,149.0,485.0,315.0,192
South Africa,maize flour,97.05,98.7,77.4,196,1.4464299670692813,27.637668982669382,0.6679627456352341,0.9443637605269078,815.0,149.0,485.0,315.0,192
South Africa,maize flour,97.05,98.7,0.0,196,1.4464299670692813,27.637668982669382,0.6679627456352341,0.9443637605269078,815.0,149.0,485.0,315.0,192
South Africa,maize flour,97.05,95.6,16.3,196,1.4464299670692813,27.637668982669382,0.6679627456352341,0.9443637605269078,815.0,149.0,485.0,315.0,192
South Africa,maize flour,97.05,95.6,77.4,196,1.4464299670692813,27.637668982669382,0.6679627456352341,0.9443637605269078,815.0,149.0,485.0,315.0,192
South Africa,maize flour,97.05,95.6,0.0,196,1.4464299670692813,27.637668982669382,0.6679627456352341,0.9443637605269078,815.0,149.0,485.0,315.0,192
South Africa,wheat flour,25.2,25.2,16.3,196,1.4464299670692813,27.637668982669382,0.6679627456352341,0.9443637605269078,815.0,149.0,485.0,315.0,192
South Africa,wheat flour,25.2,25.2,0.8,196,1.4464299670692813,27.637668982669382,0.6679627456352341,0.9443637605269078,815.0,149.0,485.0,315.0,192
South Africa,wheat flour,25.2,25.2,0.0,196,1.4464299670692813,27.637668982669382,0.6679627456352341,0.9443637605269078,815.0,149.0,485.0,315.0,192
South Africa,wheat flour,25.2,4.3,16.3,196,1.4464299670692813,27.637668982669382,0.6679627456352341,0.9443637605269078,815.0,149.0,485.0,315.0,192
South Africa,wheat flour,25.2,4.3,0.8,196,1.4464299670692813,27.637668982669382,0.6679627456352341,0.9443637605269078,815.0,149.0,485.0,315.0,192
South Africa,wheat flour,25.2,4.3,0.0,196,1.4464299670692813,27.637668982669382,0.6679627456352341,0.9443637605269078,815.0,149.0,485.0,315.0,192
South Africa,wheat flour,4.3,25.2,16.3,196,1.4464299670692813,27.637668982669382,0.6679627456352341,0.9443637605269078,815.0,149.0,485.0,315.0,192
South Africa,wheat flour,4.3,25.2,0.8,196,1.4464299670692813,27.637668982669382,0.6679627456352341,0.9443637605269078,815.0,149.0,485.0,315.0,192
South Africa,wheat flour,4.3,25.2,0.0,196,1.4464299670692813,27.637668982669382,0.6679627456352341,0.9443637605269078,815.0,149.0,485.0,315.0,192
South Africa,wheat flour,4.3,4.3,16.3,196,1.4464299670692813,27.637668982669382,0.6679627456352341,0.9443637605269078,815.0,149.0,485.0,315.0,192
South Africa,wheat flour,4.3,4.3,0.8,196,1.4464299670692813,27.637668982669382,0.6679627456352341,0.9443637605269078,815.0,149.0,485.0,315.0,192
South Africa,wheat flour,4.3,4.3,0.0,196,1.4464299670692813,27.637668982669382,0.6679627456352341,0.9443637605269078,815.0,149.0,485.0,315.0,192
South Africa,wheat flour,14.75,25.2,16.3,196,1.4464299670692813,27.637668982669382,0.6679627456352341,0.9443637605269078,815.0,149.0,485.0,315.0,192
South Africa,wheat flour,14.75,25.2,0.8,196,1.4464299670692813,27.637668982669382,0.6679627456352341,0.9443637605269078,815.0,149.0,485.0,315.0,192
South Africa,wheat flour,14.75,25.2,0.0,196,1.4464299670692813,27.637668982669382,0.6679627456352341,0.9443637605269078,815.0,149.0,485.0,315.0,192
South Africa,wheat flour,14.75,4.3,16.3,196,1.4464299670692813,27.637668982669382,0.6679627456352341,0.9443637605269078,815.0,149.0,485.0,315.0,192
South Africa,wheat flour,14.75,4.3,0.8,196,1.4464299670692813,27.637668982669382,0.6679627456352341,0.9443637605269078,815.0,149.0,485.0,315.0,192
South Africa,wheat flour,14.75,4.3,0.0,196,1.4464299670692813,27.637668982669382,0.6679627456352341,0.9443637605269078,815.0,149.0,485.0,315.0,192
Sudan,oil,80.0,,80.0,522,1.0255112826536532,1.7330686860603564,0.511221320310983,0.297487657513208,2.0,19.0,530.0,211.0,138
Sudan,oil,80.0,,0.0,522,1.0255112826536532,1.7330686860603564,0.511221320310983,0.297487657513208,2.0,19.0,530.0,211.0,138
Uganda,maize flour,42.4,91.8,6.5,190,0.917740115398269,11.299972862170543,0.400105169955836,0.897001683825452,361.0,65.0,109.0,237.0,174
Uganda,maize flour,6.5,91.8,6.5,190,0.917740115398269,11.299972862170543,0.400105169955836,0.897001683825452,361.0,65.0,109.0,237.0,174
Uganda,oil,89.0,89.9,54.4,190,0.917740115398269,11.299972862170543,0.400105169955836,0.897001683825452,361.0,65.0,109.0,237.0,174
Uganda,oil,89.0,89.9,0.0,190,0.917740115398269,11.299972862170543,0.400105169955836,0.897001683825452,361.0,65.0,109.0,237.0,174
Uganda,oil,54.0,89.9,54.4,190,0.917740115398269,11.299972862170543,0.400105169955836,0.897001683825452,361.0,65.0,109.0,237.0,174
Uganda,oil,54.0,89.9,0.0,190,0.917740115398269,11.299972862170543,0.400105169955836,0.897001683825452,361.0,65.0,109.0,237.0,174
Uganda,wheat flour,10.6,11.2,8.5,190,0.917740115398269,11.299972862170543,0.400105169955836,0.897001683825452,361.0,65.0,109.0,237.0,174
Uganda,wheat flour,8.5,11.2,8.5,190,0.917740115398269,11.299972862170543,0.400105169955836,0.897001683825452,361.0,65.0,109.0,237.0,174
United Republic of Tanzania,maize flour,36.6,93.0,2.5,189,1.1574727045892024,16.95370601213869,0.41914668899573104,0.799529673030871,530.0,228.0,131.0,239.0,174
United Republic of Tanzania,maize flour,2.5,93.0,2.5,189,1.1574727045892024,16.95370601213869,0.41914668899573104,0.799529673030871,530.0,228.0,131.0,239.0,174
United Republic of Tanzania,oil,92.6,96.2,53.6,189,1.1574727045892024,16.95370601213869,0.41914668899573104,0.799529673030871,530.0,228.0,131.0,239.0,174
United Republic of Tanzania,oil,92.6,96.2,0.0,189,1.1574727045892024,16.95370601213869,0.41914668899573104,0.799529673030871,530.0,228.0,131.0,239.0,174
United Republic of Tanzania,oil,54.0,96.2,53.6,189,1.1574727045892024,16.95370601213869,0.41914668899573104,0.799529673030871,530.0,228.0,131.0,239.0,174
United Republic of Tanzania,oil,54.0,96.2,0.0,189,1.1574727045892024,16.95370601213869,0.41914668899573104,0.799529673030871,530.0,228.0,131.0,239.0,174
United Republic of Tanzania,wheat flour,50.5,51.5,33.1,189,1.1574727045892024,16.95370601213869,0.41914668899573104,0.799529673030871,530.0,228.0,131.0,239.0,174
United Republic of Tanzania,wheat flour,33.0,51.5,33.1,189,1.1574727045892024,16.95370601213869,0.41914668899573104,0.799529673030871,530.0,228.0,131.0,239.0,174
